Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD,price fluctuation,velocity,approx market cap,average price,delta vol,delta k,k,unnormalized speculation,normalized speculation
4/10/19,BTCUSD,5193.49,5488.0,5164.49,5318.58,16026.52,85275526.27,323.5100000000002,0.0009179261155882693,17459488,5326.245,996.5699999999997,47.371469441694565,-237665.1553047939,75609604.18289044,0.953980917269599
4/9/19,BTCUSD,5285.54,5287.0,5145.0,5193.49,9692.89,50561742.62,142.0,0.0005551646188021092,17459488,5216.0,-6333.630000000001,-51.456107675368635,-237712.5267742356,75624674.70532128,0.954148790637452
4/8/19,BTCUSD,5194.79,5352.5,5132.28,5285.54,15523.75,81476130.3,220.22000000000025,0.0008891297385123779,17459488,5242.389999999999,5830.860000000001,55.05391197124303,-237661.07066656023,75608304.71650597,0.9539664422705154
4/7/19,BTCUSD,5044.13,5270.33,5029.7,5194.79,10073.94,51868140.96,240.6300000000001,0.0005769894283268788,17459488,5150.014999999999,-5449.8099999999995,-156.5748161755113,-237716.12457853148,75625819.29279095,0.9541615404113379
4/6/19,BTCUSD,5040.66,5244.04,4925.0,5044.13,11990.17,60965228.53,319.03999999999996,0.0006867423603716215,17459488,5084.52,1916.2299999999996,697.752,-237559.54976235598,75576007.36364695,0.9536066760167532
4/5/19,BTCUSD,4907.3,5066.59,4887.34,5040.66,11560.17,57721250.19,179.25,0.0006621139176589829,17459488,4976.965,-430.0,-83.32547198631391,-238257.301762356,75797986.69616696,0.9560793453163698
4/4/19,BTCUSD,4975.97,5071.34,4778.84,4907.3,15160.91,75091028.79,292.5,0.0008683479148987645,17459488,4925.09,3600.74,-15.967060423814456,-238173.97629036967,75771477.9471366,0.9557840594032423
4/3/19,BTCUSD,4901.93,5345.0,4787.11,4975.97,33951.68,171922050.4,557.8900000000003,0.0019445976880879897,17459488,5066.055,18790.77,56.89367753973579,-238158.00922994586,75766398.26636866,0.9557274758891638
4/2/19,BTCUSD,4137.01,5100.78,4133.15,4901.93,28678.1,134414183.7,967.6300000000001,0.0016425510301333005,17459488,4616.965,-5273.580000000002,14.32672180886267,-238214.9029074856,75784498.13647278,0.9559290937273
4/1/19,BTCUSD,4094.99,4149.5,4051.53,4137.01,7735.88,31901450.55,97.9699999999998,0.0004430759939810377,17459488,4100.515,-20942.219999999998,40.6869581608285,-238229.22962929448,75789055.96811543,0.9559798642663748
3/19/19,BTCUSD,3970.5,3984.58,3969.58,3975.01,361.69,1438461.03,15.0,2.0715956848219145e-05,17459488,3977.08,-7374.1900000000005,-59.352958514916686,-238269.91658745531,75801999.91354993,0.9561240492953524
3/18/19,BTCUSD,3967.01,4015.7,3937.69,3970.5,5416.76,21516929.92,78.00999999999976,0.00031024735662351613,17459488,3976.6949999999997,5055.070000000001,140.78274007826647,-238210.5636289404,75783117.66009279,0.9559137163427258
3/17/19,BTCUSD,3990.0,3991.0,3936.3,3967.01,3285.58,13030110.4,54.69999999999982,0.00018818306699486262,17459488,3963.65,-2131.1800000000003,-103.35677893409668,-238351.34636901866,75827905.5771076,0.9564126173266101
3/16/19,BTCUSD,3902.8,4037.47,3900.93,3990.0,6188.47,24615016.13,136.53999999999996,0.00035444739272995866,17459488,3969.2,2902.8900000000003,-829.5088747580871,-238247.98959008456,75795024.16824138,0.9560463451637535
3/15/19,BTCUSD,3853.95,3910.0,3846.79,3902.8,6550.17,25436911.1,63.210000000000036,0.0003751639223326595,17459488,3878.395,361.6999999999998,-677.6892462674774,-237418.48071532647,75531128.36237022,0.9531067604282404
3/14/19,BTCUSD,3851.02,3900.0,3779.28,3853.95,6992.9,26886698.0,120.7199999999998,0.00040052148150048844,17459488,3839.6400000000003,442.72999999999956,195.81355401242627,-236740.79146905898,75315531.69400892,0.9507051888183762
3/13/19,BTCUSD,3860.0,3871.02,3827.5,3851.02,5460.66,21041161.73,43.51999999999998,0.000312761748798132,17459488,3849.26,-1532.2399999999998,-291.7023411371236,-236936.6050230714,75377826.83901466,0.9513991060890619
3/12/19,BTCUSD,3849.68,3875.33,3798.16,3860.0,6489.22,24965536.42,77.17000000000007,0.0003716729837667634,17459488,3836.745,1028.5600000000004,406.17501489142774,-236644.90268193427,75285026.11471699,0.9503653814654758
3/11/19,BTCUSD,3900.92,3911.83,3817.01,3849.68,5750.54,22190744.14,94.81999999999971,0.0003293647557133405,17459488,3864.42,-738.6800000000003,130.11269108176674,-237051.0776968257,75414244.60307948,0.9518047703738464
3/10/19,BTCUSD,3917.0,3917.0,3867.84,3900.92,3444.59,13416590.84,49.159999999999854,0.0001972904360082037,17459488,3892.42,-2305.95,-173.83563929639155,-237181.19038790747,75455638.00405678,0.9522658592087456
3/9/19,BTCUSD,3843.12,3947.33,3834.59,3917.0,5170.55,20142551.25,112.73999999999978,0.00029614556852984467,17459488,3890.96,1725.96,-100.34224942309622,-237007.35474861108,75400334.80294922,0.9516498265087785
3/8/19,BTCUSD,3857.05,3910.88,3771.0,3843.12,8160.65,31578776.48,139.8800000000001,0.00046740488609975275,17459488,3840.94,2990.0999999999995,257.90020371850744,-236907.012499188,75368412.42142901,0.9512942371308863
3/7/19,BTCUSD,3851.89,3891.0,3830.79,3857.05,6997.28,27045042.11,60.210000000000036,0.00040077234796346835,17459488,3860.895,-1163.37,784.9344914190042,-237164.9127029065,75450459.502739,0.9522081749140809
3/6/19,BTCUSD,3844.59,3894.7,3812.0,3851.89,6615.04,25412172.29,82.69999999999982,0.00037887938065537776,17459488,3853.35,-382.2399999999998,-149.82490412272287,-237949.8471943255,75700174.63716657,0.9549897984983087
3/5/19,BTCUSD,3700.72,3874.98,3692.36,3844.59,8617.6,32710915.64,182.6199999999999,0.0004935769021405439,17459488,3783.67,2002.5600000000004,364.03421541149464,-237800.0222902028,75652510.0912935,0.9544588542075829
3/4/19,BTCUSD,3786.93,3804.99,3672.39,3700.72,7793.41,28997773.37,132.5999999999999,0.00044637105051419606,17459488,3738.6899999999996,-824.1900000000005,75.88384991843392,-238164.05650561428,75768322.11641343,0.955748906014612
3/3/19,BTCUSD,3809.7,3815.48,3763.62,3786.93,3839.56,14578727.87,51.86000000000013,0.0002199125197714847,17459488,3789.55,-3953.85,1170.2681956470858,-238239.94035553272,75792463.42500724,0.9560178205659571
3/2/19,BTCUSD,3806.17,3818.08,3763.0,3809.7,3583.18,13632830.38,55.07999999999993,0.00020522824036993523,17459488,3790.54,-256.3800000000001,-103.76535037662632,-239410.2085511798,76164766.69742942,0.960164976345796
3/1/19,BTCUSD,3792.14,3843.0,3791.31,3806.17,6474.64,24705314.88,51.690000000000055,0.00037083790773246043,17459488,3817.1549999999997,2891.4600000000005,-130.89204352112796,-239306.44320080316,76131755.30768734,0.9597972563016537
2/28/19,BTCUSD,3799.92,3899.99,3755.21,3792.14,8766.86,33445250.63,144.77999999999975,0.0005021258355342379,17459488,3827.6,2292.2200000000003,221.1558975719781,-239175.55115728203,76090113.96742176,0.9593334056246527
2/27/19,BTCUSD,3799.48,3823.13,3655.0,3799.92,7410.2,27975803.06,168.1300000000001,0.0004244225260213816,17459488,3739.065,-1356.6600000000008,272.6807536058021,-239396.707054854,76160471.39889582,0.9601171302121216
2/26/19,BTCUSD,3818.79,3826.37,3763.71,3799.48,6309.89,23962925.76,62.659999999999854,0.0003614017776466297,17459488,3795.04,-1100.3099999999995,-69.7640053107757,-239669.38780845978,76247220.69044419,0.961083446794571
2/25/19,BTCUSD,3734.22,3860.0,3731.09,3818.79,10610.58,40365766.13,128.90999999999985,0.0006077257248322517,17459488,3795.545,4300.69,-84.86618373748713,-239599.623803149,76225026.31861465,0.9608362195359599
2/24/19,BTCUSD,4110.0,4188.79,3712.84,3734.22,14145.95,55233424.46,475.9499999999998,0.0008102156260252305,17459488,3950.815,3535.370000000001,70.35802625469586,-239514.7576194115,76198027.41525131,0.9605354737020486
2/23/19,BTCUSD,3942.02,4156.1,3911.3,4110.0,9881.57,39860713.71,244.80000000000018,0.0005659713503626223,17459488,4033.7000000000003,-4264.380000000001,124.78201342505177,-239585.1156456662,76220410.76593386,0.9607848060314459
2/22/19,BTCUSD,3897.71,3956.43,3886.15,3942.02,7477.11,29358924.77,70.27999999999975,0.0004282548262583645,17459488,3921.29,-2404.46,-415.9158279963402,-239709.89765909125,76260108.29177482,0.9612270041960382
2/21/19,BTCUSD,3938.99,3988.0,3869.45,3897.71,8198.49,32077392.67,118.55000000000018,0.0004695721890584649,17459488,3928.725,721.3800000000001,-2361.723551637263,-239293.98183109492,76127790.90983522,0.9597530961325555
2/20/19,BTCUSD,3888.01,3967.19,3867.13,3938.99,8325.53,32602642.37,100.05999999999995,0.00047684846199384545,17459488,3917.16,127.04000000000087,-54.854115246651524,-236932.25827945766,75376443.9877351,0.9513837022500371
2/19/19,BTCUSD,3867.0,3969.54,3841.54,3888.01,13795.19,53982559.47,128.0,0.0007901256898254978,17459488,3905.54,5469.66,-241.60387811634342,-236877.404164211,75358992.97378111,0.951189312141907
2/18/19,BTCUSD,3625.08,3917.0,3616.18,3867.0,15037.03,56655317.89,300.82000000000016,0.0008612526323795979,17459488,3766.59,1241.8400000000001,32.41806003805456,-236635.80028609466,75282130.32401656,0.9503331247112916
2/17/19,BTCUSD,3582.37,3675.0,3557.43,3625.08,5781.9,20780886.86,117.57000000000016,0.00033116091376791804,17459488,3616.215,-9255.130000000001,184.62568842341045,-236668.21834613272,75292443.64354677,0.9504480067063408
2/16/19,BTCUSD,3566.59,3607.36,3565.5,3582.37,4156.81,14916499.5,41.86000000000013,0.00023808315570307678,17459488,3586.4300000000003,-1625.0899999999992,-111.63450462115463,-236852.84403455612,75351179.53693335,0.9511022768075872
2/15/19,BTCUSD,3561.5,3620.22,3545.89,3566.59,6844.45,24453168.07,74.32999999999993,0.00039201894121981124,17459488,3583.055,2687.6399999999994,253.5928934267578,-236741.20952993497,75315664.6938057,0.9507066703279861
2/14/19,BTCUSD,3576.68,3589.0,3535.1,3561.5,5661.32,20210454.73,53.90000000000009,0.00032425464022770885,17459488,3562.05,-1183.13,-252.30060797685806,-236994.80242336175,75396341.46895602,0.9516053440145931
2/13/19,BTCUSD,3588.06,3627.99,3562.98,3576.68,6850.51,24541109.49,65.00999999999976,0.000392366030435715,17459488,3595.4849999999997,1189.1900000000005,-344.2170620898538,-236742.5018153849,75316075.81503731,0.9507112498842731
2/12/19,BTCUSD,3590.36,3618.77,3550.0,3588.06,7722.15,27645391.28,68.76999999999998,0.0004422896020776783,17459488,3584.385,871.6399999999994,-778.1755368814183,-236398.28475329504,75206568.31998935,0.9494914254167921
2/11/19,BTCUSD,3648.85,3652.0,3579.38,3590.36,8107.71,29178699.25,72.61999999999989,0.0004643727238736898,17459488,3615.69,385.5600000000004,101.96615100187594,-235620.10921641364,74959003.44556358,0.9467337539808676
2/10/19,BTCUSD,3623.73,3654.28,3578.59,3648.85,5165.23,18675524.41,75.69000000000005,0.00029584086314558594,17459488,3616.4350000000004,-2942.4800000000005,1080.1892281106016,-235722.0753674155,74991442.44701257,0.9470950980847646
2/9/19,BTCUSD,3622.0,3642.11,3597.0,3623.73,4887.47,17674316.87,45.11000000000013,0.00027993203466218484,17459488,3619.5550000000003,-277.7599999999993,-27.705139285951727,-236802.2645955261,75335088.44709753,0.9509230351485429
2/8/19,BTCUSD,3359.0,3711.0,3344.0,3622.0,15716.99,55243279.17,367.0,0.0009001976461165413,17459488,3527.5,10829.52,40.41060148532854,-236774.55945624015,75326274.4726108,0.950824854638342
2/7/19,BTCUSD,3367.36,3383.14,3352.01,3359.0,8292.37,27907612.16,31.129999999999654,0.0004749492081325638,17459488,3367.575,-7424.619999999999,-495.93110629927776,-236814.97005772547,75339130.49931432,0.9509680603241326
2/6/19,BTCUSD,3428.4,3441.0,3340.8,3367.36,8897.36,30027779.92,100.19999999999982,0.0005096002815202829,17459488,3390.9,604.9899999999998,103.32154221248807,-236319.0389514262,75181357.45681182,0.9492105968969105
2/5/19,BTCUSD,3409.57,3429.46,3400.0,3428.4,5993.48,20484570.9,29.460000000000036,0.00034327925309149957,17459488,3414.73,-2903.880000000001,1126.843536393002,-236422.36049363867,75214227.65564357,0.9495767441890968
2/4/19,BTCUSD,3414.78,3435.0,3395.1,3409.57,5727.22,19551500.4,39.90000000000009,0.00032802909226204113,17459488,3415.05,-266.2599999999993,216.5336528052424,-237549.20403003166,75572716.02409396,0.9535700131699245
2/3/19,BTCUSD,3468.43,3471.76,3386.45,3414.78,4341.6,14864318.35,85.3100000000004,0.00024866708577021276,17459488,3429.105,-1385.62,568.6327041164426,-237765.7376828369,75641602.95772915,0.9543373576069525
2/2/19,BTCUSD,3437.5,3483.24,3414.49,3468.43,3813.96,13105971.91,68.75,0.0002184462682983602,17459488,3448.865,-527.6400000000003,-65.26791894625784,-238334.37038695332,75822504.92305323,0.9563524584310661
2/1/19,BTCUSD,3411.49,3458.26,3369.62,3437.5,8410.91,28763661.15,88.64000000000033,0.0004817386397585084,17459488,3413.94,4596.95,237.6464214428287,-238269.10246800707,75801740.91365926,0.9561211642471319
1/31/19,BTCUSD,3437.55,3473.4,3396.74,3411.49,7148.39,24471669.15,76.66000000000031,0.0004094272409362749,17459488,3435.0699999999997,-1262.5199999999995,-261.987530780112,-238506.7488894499,75877344.55794498,0.9569633273802589
1/30/19,BTCUSD,3397.42,3459.41,3373.35,3437.55,8293.61,28405644.02,86.05999999999995,0.0004750202296882933,17459488,3416.38,1145.2200000000003,2392.4197432421506,-238244.76135866978,75793997.15484025,0.9560349050694059
1/29/19,BTCUSD,3429.95,3438.4,3337.87,3397.42,8168.2,27746463.85,100.5300000000002,0.00046783731573342814,17459488,3388.135,-125.41000000000076,-86.89541561800387,-240637.18110191193,76555109.60985659,0.9645130790494321
1/28/19,BTCUSD,3531.01,3535.92,3374.02,3429.95,11621.01,39919615.64,161.9000000000001,0.0006655985559255804,17459488,3454.9700000000003,3452.8100000000004,38.69990016535918,-240550.28568629394,76527465.13680896,0.9642051420940727
1/27/19,BTCUSD,3556.07,3562.9,3471.98,3531.01,3868.19,13690073.61,90.92000000000007,0.0002215523158525611,17459488,3517.44,-7752.82,-450.61556253097604,-240588.98558645928,76539776.92954805,0.9643422854559507
1/26/19,BTCUSD,3562.18,3657.76,3540.0,3556.07,4534.02,16208498.17,117.76000000000022,0.0002596880275068777,17459488,3598.88,665.8300000000004,-148.98421935983635,-240138.37002392832,76396420.34756227,0.9627454096785975
1/25/19,BTCUSD,3568.97,3578.79,3510.01,3562.18,6547.88,23272887.24,68.77999999999975,0.0003750327615563526,17459488,3544.4,2013.8599999999997,318.9469118741363,-239989.38580456848,76349023.25293623,0.9622174445773315
1/24/19,BTCUSD,3553.01,3595.83,3530.1,3568.97,5607.18,19952934.72,65.73000000000002,0.0003211537474638432,17459488,3562.965,-940.6999999999998,-148.44097900783188,-240308.33271644262,76450491.4287453,0.9633477175642935
1/23/19,BTCUSD,3577.03,3614.47,3523.64,3553.01,7628.41,27204598.72,90.82999999999993,0.0004369206015663231,17459488,3569.055,2021.2299999999996,-287.31947330620056,-240159.89173743478,76403267.15788865,0.9628216775793166
1/22/19,BTCUSD,3531.76,3611.5,3425.0,3577.03,8672.66,30775003.38,186.5,0.000496730488316725,17459488,3518.25,1044.25,123.38369295680815,-239872.57226412857,76311860.77724838,0.9618034848105015
1/21/19,BTCUSD,3536.19,3568.95,3487.37,3531.76,6240.95,22065763.42,81.57999999999993,0.0003574532082498639,17459488,3528.16,-2431.71,-624.4190634755462,-239995.9559570854,76351113.44840719,0.962240727655592
1/20/19,BTCUSD,3682.65,3703.39,3481.01,3536.19,6721.45,24022523.12,222.37999999999965,0.0003849740610950332,17459488,3592.2,480.5,153.37638981898488,-239371.53689360985,76152463.88964841,0.9600279330690464
1/19/19,BTCUSD,3607.85,3759.98,3604.9,3682.65,4765.26,17551096.43,155.07999999999993,0.0002729324021414603,17459488,3682.44,-1956.1899999999996,-307.3388033557667,-239524.91328342885,76201258.28742348,0.9605714629914135
1/18/19,BTCUSD,3640.65,3643.69,3580.16,3607.85,5741.49,20744958.32,63.5300000000002,0.0003288464129074117,17459488,3611.925,976.2299999999996,-107.72649130743876,-239217.5744800731,76103483.05721788,0.9594823264161851
1/17/19,BTCUSD,3609.71,3657.0,3541.29,3640.65,8526.63,30758678.41,115.71000000000004,0.0004883665546206165,17459488,3599.145,2785.1399999999994,-66971.73214283647,-239109.84798876566,76069211.4899058,0.9591005690184118
1/16/19,BTCUSD,3580.76,3666.73,3572.52,3609.71,8531.11,30758589.69,94.21000000000004,0.0004886231486284134,17459488,3619.625,4.480000000001382,-197.71686139612123,-172138.1158459292,54763159.48464456,0.7217684710642145
1/15/19,BTCUSD,3664.19,3684.38,3540.0,3580.76,10048.6,36429393.35,144.3800000000001,0.0005755380684702782,17459488,3612.19,1517.4899999999998,-536.5307487348231,-171940.39898453307,54700258.83094431,0.7210678089189382
1/14/19,BTCUSD,3514.24,3711.1,3509.24,3664.19,10607.81,38411565.21,201.86000000000013,0.0006075670718408237,17459488,3610.17,559.2099999999991,84.8647434682627,-171403.86823579823,54529569.621195555,0.7191664698891729
1/13/19,BTCUSD,3619.41,3641.86,3482.0,3514.24,7072.38,25092340.55,159.86000000000013,0.00040507373412095477,17459488,3561.9300000000003,-3535.4299999999994,181.40851678749146,-171488.7329792665,54556568.06635883,0.7194672106191082
1/12/19,BTCUSD,3635.69,3649.18,3557.29,3619.41,5418.47,19639259.73,91.88999999999987,0.00031034529763988497,17459488,3603.2349999999997,-1653.9099999999999,-35.516027192782055,-171670.14149605398,54614280.46484701,0.720110079819267
1/11/19,BTCUSD,3626.12,3699.26,3576.09,3635.69,13866.3,50456331.51,123.17000000000007,0.0007941985469447901,17459488,3637.675,8447.829999999998,-58.813118571705786,-171634.6254688612,54602981.57353604,0.7199842193558303
1/10/19,BTCUSD,4004.12,4035.21,3560.0,3626.12,18967.77,71162282.34,475.21000000000004,0.0010863875275151254,17459488,3797.605,5101.470000000001,34.14599659943687,-171575.8123502895,54584271.06205923,0.7197757994692418
1/9/19,BTCUSD,3993.86,4042.2,3962.12,4004.12,10180.99,40806556.14,80.07999999999993,0.0005831207650533624,17459488,4002.16,-8786.78,-112.38804024542814,-171609.95834688892,54595134.09868739,0.7198968048658527
1/8/19,BTCUSD,4006.01,4114.8,3945.0,3993.86,12850.61,51608355.86,169.80000000000018,0.0007360244469940928,17459488,4029.9,2669.620000000001,87.17085330776601,-171497.5703066435,54559379.52950391,0.7194985280328823
